listing_url,room_type,price,availability_30,availability_60,availability_90,availability_365
https://www.airbnb.com/rooms/13317720,Entire home/apt,2578,29,59,89,364
https://www.airbnb.com/rooms/13233310,Private room,5106,0,0,9,284
https://www.airbnb.com/rooms/13318365,Entire home/apt,359,4,17,32,258
https://www.airbnb.com/rooms/13116838,Entire home/apt,1100,30,60,90,365
https://www.airbnb.com/rooms/13318535,Entire home/apt,135,6,6,6,46
https://www.airbnb.com/rooms/13121725,Entire home/apt,2000,23,53,83,83
https://www.airbnb.com/rooms/13234736,Entire home/apt,1547,23,53,83,83
https://www.airbnb.com/rooms/13237775,Entire home/apt,450,0,0,0,0
https://www.airbnb.com/rooms/13318602,Entire home/apt,233,20,31,31,294
https://www.airbnb.com/rooms/13238559,Entire home/apt,530,29,57,81,179
https://www.airbnb.com/rooms/13122350,Private room,200,29,59,89,364
https://www.airbnb.com/rooms/13319282,Entire home/apt,1999,29,59,89,364
https://www.airbnb.com/rooms/13122814,Entire home/apt,2320,23,53,83,358
https://www.airbnb.com/rooms/13238714,Entire home/apt,293,0,0,0,78
https://www.airbnb.com/rooms/13323639,Entire home/apt,1547,27,57,87,362
https://www.airbnb.com/rooms/13239002,Entire home/apt,2200,0,0,0,0
https://www.airbnb.com/rooms/13124436,Entire home/apt,3867,23,53,83,358
https://www.airbnb.com/rooms/13324467,Entire home/apt,202,0,20,50,225
https://www.airbnb.com/rooms/13127933,Entire home/apt,516,27,57,87,362
https://www.airbnb.com/rooms/13128892,Entire home/apt,500,29,59,89,89
https://www.airbnb.com/rooms/13239477,Entire home/apt,773,28,58,88,171
https://www.airbnb.com/rooms/13325460,Entire home/apt,2835,23,53,83,83
https://www.airbnb.com/rooms/13128906,Entire home/apt,400,0,0,0,174
https://www.airbnb.com/rooms/13325773,Entire home/apt,500,30,60,90,221
https://www.airbnb.com/rooms/13239568,Entire home/apt,1000,23,53,83,83
https://www.airbnb.com/rooms/13326234,Entire home/apt,5000,29,59,89,179
https://www.airbnb.com/rooms/13239892,Entire home/apt,334,1,1,2,2
https://www.airbnb.com/rooms/13129278,Entire home/apt,585,0,0,0,0
https://www.airbnb.com/rooms/13129803,Shared room,2320,23,53,83,358
https://www.airbnb.com/rooms/13326449,Entire home/apt,1000,29,59,89,355
https://www.airbnb.com/rooms/13332178,Private room,90,26,42,42,42
https://www.airbnb.com/rooms/13136899,Entire home/apt,1108,24,54,84,174
https://www.airbnb.com/rooms/13244316,Entire home/apt,800,0,0,0,0
https://www.airbnb.com/rooms/13332993,Entire home/apt,89,9,34,57,324
https://www.airbnb.com/rooms/13244507,Private room,222,28,58,88,363
https://www.airbnb.com/rooms/13138674,Entire home/apt,180,15,45,75,334
https://www.airbnb.com/rooms/13333777,Entire home/apt,1438,27,57,87,362
https://www.airbnb.com/rooms/13138702,Entire home/apt,350,19,37,51,74
https://www.airbnb.com/rooms/13244522,Entire home/apt,5167,28,58,88,88
https://www.airbnb.com/rooms/13334126,Entire home/apt,200,29,54,84,174
https://www.airbnb.com/rooms/13139282,Private room,517,27,57,87,362
https://www.airbnb.com/rooms/13139311,Entire home/apt,1779,30,60,90,365
https://www.airbnb.com/rooms/13339959,Entire home/apt,1300,27,57,87,362
https://www.airbnb.com/rooms/13140029,Entire home/apt,210,28,58,88,88
https://www.airbnb.com/rooms/13244801,Entire home/apt,194,19,49,79,327
https://www.airbnb.com/rooms/13341854,Entire home/apt,114,2,2,31,31
https://www.airbnb.com/rooms/13245146,Entire home/apt,929,27,57,87,267
https://www.airbnb.com/rooms/13140416,Entire home/apt,330,0,0,0,213
https://www.airbnb.com/rooms/13140973,Entire home/apt,1200,23,53,83,358
https://www.airbnb.com/rooms/13342795,Private room,516,29,59,89,89
https://www.airbnb.com/rooms/13140980,Entire home/apt,800,23,53,83,358
https://www.airbnb.com/rooms/13245275,Entire home/apt,1547,23,53,83,358
https://www.airbnb.com/rooms/13344330,Entire home/apt,1400,29,59,89,89
https://www.airbnb.com/rooms/13245498,Entire home/apt,2578,28,58,88,363
https://www.airbnb.com/rooms/13344642,Private room,206,27,57,87,362
https://www.airbnb.com/rooms/13344849,Entire home/apt,457,30,60,90,365
https://www.airbnb.com/rooms/13245612,Entire home/apt,2835,23,53,83,83
https://www.airbnb.com/rooms/13246389,Entire home/apt,2062,23,53,83,83
https://www.airbnb.com/rooms/13141935,Private room,224,9,9,9,242
https://www.airbnb.com/rooms/13145826,Entire home/apt,200,14,35,65,226
https://www.airbnb.com/rooms/13345089,Private room,170,25,55,85,360
https://www.airbnb.com/rooms/13146706,Entire home/apt,255,0,0,0,0
https://www.airbnb.com/rooms/13345204,Entire home/apt,400,23,53,83,358
https://www.airbnb.com/rooms/13148066,Entire home/apt,255,18,40,55,276
https://www.airbnb.com/rooms/13345364,Entire home/apt,114,0,12,42,42
https://www.airbnb.com/rooms/13150816,Private room,309,30,60,90,365
https://www.airbnb.com/rooms/13247059,Entire home/apt,243,14,20,36,289
https://www.airbnb.com/rooms/13248441,Private room,516,30,60,90,365
https://www.airbnb.com/rooms/13345752,Entire home/apt,250,0,0,4,279
https://www.airbnb.com/rooms/13248757,Entire home/apt,1150,28,58,88,363
https://www.airbnb.com/rooms/13346341,Private room,253,23,53,83,358
https://www.airbnb.com/rooms/13348130,Entire home/apt,159,0,0,0,1
https://www.airbnb.com/rooms/13249702,Entire home/apt,1392,30,60,90,365
https://www.airbnb.com/rooms/13152352,Entire home/apt,516,30,60,90,365
https://www.airbnb.com/rooms/13349298,Entire home/apt,800,30,60,90,90
https://www.airbnb.com/rooms/13153412,Entire home/apt,480,0,0,0,200
https://www.airbnb.com/rooms/13253618,Entire home/apt,340,30,60,90,102
https://www.airbnb.com/rooms/13351997,Entire home/apt,1200,23,53,83,358
https://www.airbnb.com/rooms/13257760,Entire home/apt,350,29,59,89,190
https://www.airbnb.com/rooms/13154120,Entire home/apt,1000,24,54,84,359
https://www.airbnb.com/rooms/13154161,Entire home/apt,1400,24,54,84,359
https://www.airbnb.com/rooms/13353420,Private room,140,28,58,88,363
https://www.airbnb.com/rooms/13154694,Entire home/apt,230,0,0,15,260
https://www.airbnb.com/rooms/13354055,Entire home/apt,2578,30,60,90,90
https://www.airbnb.com/rooms/13155083,Private room,400,30,60,90,365
https://www.airbnb.com/rooms/13155975,Entire home/apt,1547,30,60,90,90
https://www.airbnb.com/rooms/13257826,Entire home/apt,2000,3,3,3,277
https://www.airbnb.com/rooms/13258096,Entire home/apt,1500,23,53,83,358
https://www.airbnb.com/rooms/13354164,Entire home/apt,1292,30,60,90,365
https://www.airbnb.com/rooms/13259616,Entire home/apt,773,27,57,87,362
https://www.airbnb.com/rooms/13156016,Entire home/apt,2062,30,60,90,365
https://www.airbnb.com/rooms/13355377,Private room,225,28,58,88,363
https://www.airbnb.com/rooms/13156045,Private room,550,21,51,81,356
https://www.airbnb.com/rooms/13260246,Private room,352,30,60,90,365
https://www.airbnb.com/rooms/13356520,Entire home/apt,738,29,59,89,89
https://www.airbnb.com/rooms/13260636,Private room,517,29,59,89,89
https://www.airbnb.com/rooms/13260923,Entire home/apt,1289,30,60,90,365
https://www.airbnb.com/rooms/13156184,Entire home/apt,3100,30,60,90,365
https://www.airbnb.com/rooms/13357137,Entire home/apt,1547,28,58,88,363
https://www.airbnb.com/rooms/13156504,Entire home/apt,1550,30,60,90,365
https://www.airbnb.com/rooms/13156988,Private room,309,30,60,90,365
https://www.airbnb.com/rooms/13358282,Private room,412,29,59,89,356
https://www.airbnb.com/rooms/13165877,Entire home/apt,2200,23,53,83,358
https://www.airbnb.com/rooms/13167192,Entire home/apt,1547,29,59,89,364
https://www.airbnb.com/rooms/13261537,Entire home/apt,240,30,54,80,170
https://www.airbnb.com/rooms/13262112,Entire home/apt,3403,30,60,90,365
https://www.airbnb.com/rooms/13358720,Entire home/apt,3000,23,53,83,358
https://www.airbnb.com/rooms/13167259,Entire home/apt,140,0,0,0,0
https://www.airbnb.com/rooms/13168866,Shared room,85,29,59,89,364
https://www.airbnb.com/rooms/13361526,Entire home/apt,400,29,59,87,292
https://www.airbnb.com/rooms/13262385,Entire home/apt,180,0,0,0,0
https://www.airbnb.com/rooms/13361545,Private room,600,29,59,89,89
https://www.airbnb.com/rooms/13262615,Entire home/apt,913,28,58,88,362
https://www.airbnb.com/rooms/13263769,Entire home/apt,300,0,0,0,0
https://www.airbnb.com/rooms/13170805,Private room,140,28,43,73,345
https://www.airbnb.com/rooms/13172335,Entire home/apt,600,0,0,0,208
https://www.airbnb.com/rooms/13416743,Private room,582,27,57,87,87
https://www.airbnb.com/rooms/13361782,Entire home/apt,323,5,16,22,272
https://www.airbnb.com/rooms/13417200,Entire home/apt,800,28,58,88,88
https://www.airbnb.com/rooms/13417236,Entire home/apt,160,0,6,17,88
https://www.airbnb.com/rooms/13263937,Private room,361,27,57,87,87
https://www.airbnb.com/rooms/13361788,Private room,412,29,59,89,364
https://www.airbnb.com/rooms/13264276,Entire home/apt,900,23,53,83,83
https://www.airbnb.com/rooms/13367309,Entire home/apt,2067,29,59,89,89
https://www.airbnb.com/rooms/13264318,Entire home/apt,15343,23,53,83,83
https://www.airbnb.com/rooms/13264328,Entire home/apt,1547,30,60,90,365
https://www.airbnb.com/rooms/13265793,Private room,300,17,40,70,230
https://www.airbnb.com/rooms/13417258,Entire home/apt,600,22,52,82,82
https://www.airbnb.com/rooms/13417533,Entire home/apt,1229,27,57,87,362
https://www.airbnb.com/rooms/13368266,Entire home/apt,500,8,27,57,318
https://www.airbnb.com/rooms/13423297,Entire home/apt,855,19,44,60,60
https://www.airbnb.com/rooms/13424014,Entire home/apt,2325,1,31,61,336
https://www.airbnb.com/rooms/13271435,Private room,516,0,0,0,0
https://www.airbnb.com/rooms/13368322,Entire home/apt,2578,24,54,84,163
https://www.airbnb.com/rooms/13271605,Entire home/apt,240,7,10,21,224
https://www.airbnb.com/rooms/13272950,Entire home/apt,750,27,57,87,362
https://www.airbnb.com/rooms/13426656,Entire home/apt,2584,29,59,89,89
https://www.airbnb.com/rooms/13370134,Entire home/apt,650,28,58,88,363
https://www.airbnb.com/rooms/13427108,Hotel room,65,29,59,89,364
https://www.airbnb.com/rooms/13273653,Entire home/apt,4124,29,59,89,364
https://www.airbnb.com/rooms/13371123,Entire home/apt,810,21,51,81,81
https://www.airbnb.com/rooms/13371929,Entire home/apt,2062,23,53,83,358
https://www.airbnb.com/rooms/13274285,Entire home/apt,2584,29,59,89,364
https://www.airbnb.com/rooms/13276258,Entire home/apt,5155,28,58,88,88
https://www.airbnb.com/rooms/13427312,Entire home/apt,1200,0,0,0,0
https://www.airbnb.com/rooms/13372001,Private room,700,23,53,83,358
https://www.airbnb.com/rooms/13429469,Entire home/apt,11000,23,53,83,83
https://www.airbnb.com/rooms/13276474,Private room,351,30,60,90,90
https://www.airbnb.com/rooms/13373144,Entire home/apt,5000,30,60,90,365
https://www.airbnb.com/rooms/13277230,Entire home/apt,1292,23,53,83,358
https://www.airbnb.com/rooms/13277788,Entire home/apt,500,23,53,83,83
https://www.airbnb.com/rooms/13377728,Entire home/apt,1267,29,59,89,364
https://www.airbnb.com/rooms/13282557,Entire home/apt,189,0,0,7,92
https://www.airbnb.com/rooms/13429838,Entire home/apt,10000,28,58,88,363
https://www.airbnb.com/rooms/13430217,Entire home/apt,5786,27,57,87,362
https://www.airbnb.com/rooms/13430219,Entire home/apt,516,29,59,89,89
https://www.airbnb.com/rooms/13378466,Entire home/apt,213,28,58,88,337
https://www.airbnb.com/rooms/13430591,Entire home/apt,768,30,60,90,365
https://www.airbnb.com/rooms/13284330,Entire home/apt,250,29,59,88,88
https://www.airbnb.com/rooms/13288298,Entire home/apt,2000,27,57,87,362
https://www.airbnb.com/rooms/13378978,Entire home/apt,1289,30,60,90,365
https://www.airbnb.com/rooms/13434459,Entire home/apt,3100,30,60,90,90
https://www.airbnb.com/rooms/13387273,Private room,284,27,57,87,362
https://www.airbnb.com/rooms/13288921,Entire home/apt,1000,29,59,89,364
https://www.airbnb.com/rooms/13387927,Entire home/apt,2578,30,60,90,365
https://www.airbnb.com/rooms/13434536,Entire home/apt,95,2,9,38,38
https://www.airbnb.com/rooms/13388112,Entire home/apt,516,29,59,89,364
https://www.airbnb.com/rooms/13289284,Private room,412,30,60,90,357
https://www.airbnb.com/rooms/13289936,Entire home/apt,350,15,34,58,62
https://www.airbnb.com/rooms/13388225,Entire home/apt,450,30,60,90,365
https://www.airbnb.com/rooms/13435484,Private room,593,29,59,89,364
https://www.airbnb.com/rooms/13388501,Private room,260,9,21,33,300
https://www.airbnb.com/rooms/13435633,Entire home/apt,200,30,60,90,90
https://www.airbnb.com/rooms/13435640,Entire home/apt,1488,29,59,88,263
https://www.airbnb.com/rooms/13435904,Entire home/apt,309,0,0,0,0
https://www.airbnb.com/rooms/13290792,Entire home/apt,1000,23,53,83,173
https://www.airbnb.com/rooms/13291185,Entire home/apt,1000,23,53,83,358
https://www.airbnb.com/rooms/13389409,Entire home/apt,600,29,59,89,364
https://www.airbnb.com/rooms/13389548,Private room,387,23,53,83,83
https://www.airbnb.com/rooms/13292193,Entire home/apt,367,29,59,89,352
https://www.airbnb.com/rooms/13292815,Entire home/apt,499,29,59,60,60
https://www.airbnb.com/rooms/13389669,Entire home/apt,153,11,19,39,108
https://www.airbnb.com/rooms/13292983,Entire home/apt,1500,23,53,83,358
https://www.airbnb.com/rooms/13440829,Private room,516,30,60,90,365
https://www.airbnb.com/rooms/13442467,Private room,8267,29,59,89,89
https://www.airbnb.com/rooms/13390033,Private room,650,30,60,90,365
https://www.airbnb.com/rooms/13445962,Private room,320,27,57,87,362
https://www.airbnb.com/rooms/13293122,Entire home/apt,880,24,48,77,77
https://www.airbnb.com/rooms/13391315,Entire home/apt,450,0,0,0,0
https://www.airbnb.com/rooms/13392732,Entire home/apt,400,0,0,0,204
https://www.airbnb.com/rooms/13296102,Entire home/apt,1421,29,59,89,364
https://www.airbnb.com/rooms/13447682,Private room,100,30,60,90,359
https://www.airbnb.com/rooms/13393204,Entire home/apt,900,23,53,83,83
https://www.airbnb.com/rooms/13395893,Entire home/apt,5167,30,60,90,90
https://www.airbnb.com/rooms/13449238,Entire home/apt,350,6,21,51,59
https://www.airbnb.com/rooms/13451138,Private room,232,30,60,90,365
https://www.airbnb.com/rooms/13296795,Entire home/apt,70,0,16,32,240
https://www.airbnb.com/rooms/13395952,Entire home/apt,450,29,59,89,89
https://www.airbnb.com/rooms/13298033,Entire home/apt,1547,23,53,83,358
https://www.airbnb.com/rooms/13451160,Entire home/apt,150,7,12,31,203
https://www.airbnb.com/rooms/13396570,Entire home/apt,1289,24,54,84,359
https://www.airbnb.com/rooms/13452337,Entire home/apt,350,23,53,83,83
https://www.airbnb.com/rooms/13452764,Entire home/apt,700,27,57,87,362
https://www.airbnb.com/rooms/13298504,Entire home/apt,300,4,4,4,178
https://www.airbnb.com/rooms/13397396,Entire home/apt,900,28,58,88,363
https://www.airbnb.com/rooms/13397532,Entire home/apt,244,22,35,45,45
https://www.airbnb.com/rooms/13298896,Entire home/apt,1200,23,53,83,358
https://www.airbnb.com/rooms/13298910,Entire home/apt,743,27,57,87,92
https://www.airbnb.com/rooms/13457710,Entire home/apt,700,28,58,88,363
https://www.airbnb.com/rooms/13398038,Entire home/apt,1500,29,59,89,89
https://www.airbnb.com/rooms/13457981,Private room,412,30,60,90,365
https://www.airbnb.com/rooms/13398165,Entire home/apt,239,0,0,0,109
https://www.airbnb.com/rooms/13544282,Entire home/apt,1500,27,57,87,362
https://www.airbnb.com/rooms/13398341,Entire home/apt,1500,23,53,83,358
https://www.airbnb.com/rooms/13459069,Private room,150,30,60,90,365
https://www.airbnb.com/rooms/13405983,Private room,511,28,58,88,177
https://www.airbnb.com/rooms/13544926,Entire home/apt,14468,27,57,87,87
https://www.airbnb.com/rooms/13545046,Entire home/apt,300,0,0,0,186
https://www.airbnb.com/rooms/13545554,Entire home/apt,292,0,0,0,0
https://www.airbnb.com/rooms/13406343,Private room,114,30,60,90,365
https://www.airbnb.com/rooms/13460545,Entire home/apt,163,1,14,35,186
https://www.airbnb.com/rooms/13410011,Entire home/apt,150,0,0,0,231
https://www.airbnb.com/rooms/13460793,Entire home/apt,1547,24,54,84,359
https://www.airbnb.com/rooms/13546833,Entire home/apt,800,23,53,83,358
https://www.airbnb.com/rooms/13411324,Private room,168,9,19,34,99
https://www.airbnb.com/rooms/13547020,Private room,1524,29,59,89,364
https://www.airbnb.com/rooms/13462313,Entire home/apt,3090,29,59,89,89
https://www.airbnb.com/rooms/13462482,Entire home/apt,190,0,0,0,0
https://www.airbnb.com/rooms/13412150,Entire home/apt,861,15,45,75,75
https://www.airbnb.com/rooms/13463886,Entire home/apt,1290,29,59,89,364
https://www.airbnb.com/rooms/13547028,Entire home/apt,159,0,19,49,49
https://www.airbnb.com/rooms/13413783,Entire home/apt,371,29,59,89,364
https://www.airbnb.com/rooms/13547319,Private room,232,28,28,38,38
https://www.airbnb.com/rooms/13464870,Private room,1547,27,57,87,87
https://www.airbnb.com/rooms/13414390,Entire home/apt,140,0,0,0,0
https://www.airbnb.com/rooms/13548129,Entire home/apt,3093,24,54,84,359
https://www.airbnb.com/rooms/13548328,Entire home/apt,90,9,26,56,326
https://www.airbnb.com/rooms/13414552,Entire home/apt,1804,23,53,83,83
https://www.airbnb.com/rooms/13548383,Private room,150,29,59,89,89
https://www.airbnb.com/rooms/13465199,Entire home/apt,595,19,42,60,106
https://www.airbnb.com/rooms/13414929,Private room,200,30,60,90,365
https://www.airbnb.com/rooms/13465556,Entire home/apt,567,0,0,0,0
https://www.airbnb.com/rooms/13624103,Entire home/apt,516,0,0,0,0
https://www.airbnb.com/rooms/13549596,Entire home/apt,1289,30,60,90,365
https://www.airbnb.com/rooms/13624519,Private room,200,23,53,83,358
https://www.airbnb.com/rooms/13549696,Entire home/apt,2000,27,57,87,362
https://www.airbnb.com/rooms/13626386,Entire home/apt,400,28,58,88,363
https://www.airbnb.com/rooms/13549789,Entire home/apt,179,14,44,74,213
https://www.airbnb.com/rooms/13549860,Entire home/apt,700,30,60,90,365
https://www.airbnb.com/rooms/13550793,Entire home/apt,1031,27,57,87,87
https://www.airbnb.com/rooms/13465658,Entire home/apt,440,14,22,22,80
https://www.airbnb.com/rooms/13465700,Entire home/apt,2011,29,59,89,364
https://www.airbnb.com/rooms/13467183,Private room,300,23,53,83,358
https://www.airbnb.com/rooms/13632009,Entire home/apt,480,29,59,84,350
https://www.airbnb.com/rooms/13633329,Entire home/apt,258,23,53,83,297
https://www.airbnb.com/rooms/13467608,Entire home/apt,1200,19,47,77,336
https://www.airbnb.com/rooms/13553340,Entire home/apt,229,29,59,89,174
https://www.airbnb.com/rooms/13634426,Entire home/apt,300,15,29,59,59
https://www.airbnb.com/rooms/13473971,Entire home/apt,800,27,57,87,362
https://www.airbnb.com/rooms/13634493,Entire home/apt,3300,29,59,89,364
https://www.airbnb.com/rooms/13554846,Entire home/apt,1033,23,53,83,358
https://www.airbnb.com/rooms/13634620,Entire home/apt,200,16,46,76,103
https://www.airbnb.com/rooms/13474390,Entire home/apt,399,15,45,75,304
https://www.airbnb.com/rooms/13635233,Entire home/apt,412,27,57,87,174
https://www.airbnb.com/rooms/13477880,Entire home/apt,350,0,0,0,0
https://www.airbnb.com/rooms/13554907,Private room,60,27,57,86,86
https://www.airbnb.com/rooms/13555771,Private room,700,28,58,88,363
https://www.airbnb.com/rooms/13635587,Private room,150,0,0,0,0
https://www.airbnb.com/rooms/13635640,Entire home/apt,307,8,32,62,322
https://www.airbnb.com/rooms/13555978,Private room,80,30,60,90,365
https://www.airbnb.com/rooms/13478497,Entire home/apt,4650,23,53,83,83
https://www.airbnb.com/rooms/13636671,Private room,459,27,57,86,86
https://www.airbnb.com/rooms/13478945,Private room,400,29,59,88,88
https://www.airbnb.com/rooms/13556857,Entire home/apt,3100,29,59,89,89
https://www.airbnb.com/rooms/13558866,Entire home/apt,1000,29,59,89,89
https://www.airbnb.com/rooms/13636722,Entire home/apt,1200,27,57,87,362
https://www.airbnb.com/rooms/13559596,Private room,500,23,53,83,83
https://www.airbnb.com/rooms/13484476,Entire home/apt,620,30,60,90,360
https://www.airbnb.com/rooms/13638311,Entire home/apt,4100,29,59,89,303
https://www.airbnb.com/rooms/13485375,Entire home/apt,1650,30,60,90,365
https://www.airbnb.com/rooms/13638764,Entire home/apt,1200,28,58,88,88
https://www.airbnb.com/rooms/13485696,Entire home/apt,412,30,60,90,365
https://www.airbnb.com/rooms/13559788,Entire home/apt,295,5,27,49,302
https://www.airbnb.com/rooms/13561096,Entire home/apt,127,13,19,23,170
https://www.airbnb.com/rooms/13639106,Private room,160,18,40,70,345
https://www.airbnb.com/rooms/13561448,Private room,160,29,59,89,364
https://www.airbnb.com/rooms/13486589,Entire home/apt,400,27,57,87,362
https://www.airbnb.com/rooms/13639302,Private room,4382,29,59,89,364
https://www.airbnb.com/rooms/13561504,Entire home/apt,1200,27,57,87,362
https://www.airbnb.com/rooms/13640141,Private room,155,18,43,73,341
https://www.airbnb.com/rooms/13561531,Entire home/apt,6702,30,60,90,365
https://www.airbnb.com/rooms/13486871,Private room,620,30,60,90,365
https://www.airbnb.com/rooms/13640991,Entire home/apt,550,0,0,0,263
https://www.airbnb.com/rooms/13488189,Entire home/apt,250,23,53,83,358
https://www.airbnb.com/rooms/13489279,Entire home/apt,180,8,8,8,210
https://www.airbnb.com/rooms/13562223,Entire home/apt,169,22,51,81,194
https://www.airbnb.com/rooms/13562711,Private room,500,23,53,83,83
https://www.airbnb.com/rooms/13641068,Entire home/apt,1100,0,21,51,51
https://www.airbnb.com/rooms/13563249,Entire home/apt,1031,0,0,0,264
https://www.airbnb.com/rooms/13641881,Entire home/apt,600,29,59,89,364
https://www.airbnb.com/rooms/13492410,Entire home/apt,1000,30,60,90,365
https://www.airbnb.com/rooms/13641949,Entire home/apt,160,0,0,30,274
https://www.airbnb.com/rooms/13493960,Entire home/apt,100,0,0,0,0
https://www.airbnb.com/rooms/13564500,Entire home/apt,1289,23,53,83,358
https://www.airbnb.com/rooms/13564809,Entire home/apt,350,28,58,88,88
https://www.airbnb.com/rooms/13642825,Entire home/apt,900,29,59,89,89
https://www.airbnb.com/rooms/13564921,Entire home/apt,399,30,60,90,365
https://www.airbnb.com/rooms/13565257,Entire home/apt,1031,28,58,88,88
https://www.airbnb.com/rooms/13565498,Entire home/apt,3867,30,60,90,365
https://www.airbnb.com/rooms/13494300,Private room,300,29,59,89,89
https://www.airbnb.com/rooms/13644521,Entire home/apt,878,30,60,90,90
https://www.airbnb.com/rooms/13494453,Entire home/apt,449,29,59,89,179
https://www.airbnb.com/rooms/13565869,Entire home/apt,2000,28,58,88,363
https://www.airbnb.com/rooms/13565996,Entire home/apt,1809,30,60,90,365
https://www.airbnb.com/rooms/13646781,Entire home/apt,1800,30,60,90,365
https://www.airbnb.com/rooms/13650455,Entire home/apt,407,28,58,88,88
https://www.airbnb.com/rooms/13569376,Private room,500,29,59,89,89
https://www.airbnb.com/rooms/13571642,Entire home/apt,500,30,60,90,365
https://www.airbnb.com/rooms/13494498,Entire home/apt,4124,28,58,88,363
https://www.airbnb.com/rooms/13650746,Entire home/apt,400,16,46,76,323
https://www.airbnb.com/rooms/13494505,Entire home/apt,1444,29,59,89,89
https://www.airbnb.com/rooms/13571974,Entire home/apt,258,30,60,90,365
https://www.airbnb.com/rooms/13572133,Entire home/apt,1289,28,58,88,363
https://www.airbnb.com/rooms/13651901,Entire home/apt,1083,28,58,88,363
https://www.airbnb.com/rooms/13573785,Entire home/apt,2584,23,53,83,83
https://www.airbnb.com/rooms/13495123,Entire home/apt,2800,29,59,89,364
https://www.airbnb.com/rooms/13654995,Private room,1021,30,60,90,365
https://www.airbnb.com/rooms/13499036,Entire home/apt,1532,29,59,89,364
https://www.airbnb.com/rooms/13503243,Entire home/apt,1031,27,57,87,362
https://www.airbnb.com/rooms/13655719,Entire home/apt,400,0,0,4,4
https://www.airbnb.com/rooms/13574029,Entire home/apt,5155,29,59,89,89
https://www.airbnb.com/rooms/13655943,Entire home/apt,700,1,8,38,296
https://www.airbnb.com/rooms/13574123,Entire home/apt,779,12,12,12,284
https://www.airbnb.com/rooms/13506747,Entire home/apt,400,27,57,87,362
https://www.airbnb.com/rooms/13657067,Private room,150,23,53,83,358
https://www.airbnb.com/rooms/13507451,Entire home/apt,2000,23,53,83,358
https://www.airbnb.com/rooms/13657942,Entire home/apt,339,0,0,0,205
https://www.airbnb.com/rooms/13508650,Entire home/apt,900,27,57,87,87
https://www.airbnb.com/rooms/13508810,Private room,50,0,0,1,144
https://www.airbnb.com/rooms/13577382,Entire home/apt,300,29,53,81,346
https://www.airbnb.com/rooms/13659112,Entire home/apt,134,1,1,1,1
https://www.airbnb.com/rooms/13509145,Private room,100,29,59,89,269
https://www.airbnb.com/rooms/13659467,Entire home/apt,388,16,38,57,272
https://www.airbnb.com/rooms/13509183,Entire home/apt,1121,29,59,89,364
https://www.airbnb.com/rooms/13577544,Private room,400,5,14,14,27
https://www.airbnb.com/rooms/13577757,Entire home/apt,845,29,59,89,89
https://www.airbnb.com/rooms/13659537,Private room,550,29,59,89,364
https://www.airbnb.com/rooms/13510332,Entire home/apt,2325,29,59,89,89
https://www.airbnb.com/rooms/13659758,Entire home/apt,800,28,58,88,363
https://www.airbnb.com/rooms/13510763,Private room,2011,30,60,89,89
https://www.airbnb.com/rooms/13513292,Entire home/apt,1500,29,59,89,179
https://www.airbnb.com/rooms/13579382,Entire home/apt,1500,27,57,87,177
https://www.airbnb.com/rooms/13584985,Private room,108,0,0,0,0
https://www.airbnb.com/rooms/13586227,Entire home/apt,120,8,20,31,242
https://www.airbnb.com/rooms/13659916,Entire home/apt,260,29,53,83,358
https://www.airbnb.com/rooms/13586653,Entire home/apt,1804,29,59,89,179
https://www.airbnb.com/rooms/13513761,Entire home/apt,464,0,6,15,233
https://www.airbnb.com/rooms/13664764,Entire home/apt,2578,23,53,83,83
https://www.airbnb.com/rooms/13513835,Entire home/apt,1000,29,59,89,89
https://www.airbnb.com/rooms/13586773,Entire home/apt,248,30,60,90,365
https://www.airbnb.com/rooms/13665762,Entire home/apt,340,5,29,53,93
https://www.airbnb.com/rooms/13587227,Entire home/apt,2500,23,53,83,83
https://www.airbnb.com/rooms/13514057,Entire home/apt,4640,30,60,90,365
https://www.airbnb.com/rooms/13514303,Entire home/apt,155,28,58,88,363
https://www.airbnb.com/rooms/13667724,Private room,517,26,56,86,86
https://www.airbnb.com/rooms/13514642,Entire home/apt,464,29,59,89,364
https://www.airbnb.com/rooms/13514699,Shared room,77,9,9,9,214
https://www.airbnb.com/rooms/13587751,Entire home/apt,900,29,59,89,89
https://www.airbnb.com/rooms/13668071,Entire home/apt,300,29,48,69,316
https://www.airbnb.com/rooms/13588758,Entire home/apt,1270,30,60,90,90
https://www.airbnb.com/rooms/13515704,Entire home/apt,1500,25,50,73,328
https://www.airbnb.com/rooms/13668982,Entire home/apt,586,3,15,16,41
https://www.airbnb.com/rooms/13515985,Private room,464,30,60,90,365
https://www.airbnb.com/rooms/13589553,Entire home/apt,691,23,53,83,83
https://www.airbnb.com/rooms/13669068,Entire home/apt,806,7,37,67,135
https://www.airbnb.com/rooms/13589704,Private room,170,28,58,88,170
https://www.airbnb.com/rooms/13520567,Entire home/apt,650,30,60,89,89
https://www.airbnb.com/rooms/13669485,Private room,162,29,59,89,89
https://www.airbnb.com/rooms/13520794,Entire home/apt,250,21,51,81,343
https://www.airbnb.com/rooms/13522460,Private room,75,28,51,77,249
https://www.airbnb.com/rooms/13590173,Entire home/apt,420,29,59,89,89
https://www.airbnb.com/rooms/13669860,Entire home/apt,1500,30,60,90,365
